井深,钻头深度,泵冲,立压log,大钩负荷,大钩高度,转速,钻压,入口流量log,出口流量log,总池体积,钻时,全烃,甲烷,出口密度,出口温度,垂深,钻头垂深,扭矩,方入,大钩速度,套压,泵冲1,泵冲3,迟到时间,泥浆溢漏,入口密度log,入口温度,H2S,C2,PWD垂深,PWD环空压力,PWD井斜,PWD方位,上返深度,操作模式,立压,测量回压,出口流量,出口密度,回压泵流量,循环回压,附加回压,入口流量,定点深度,定点垂深,定点压力,井口调节压力,定点压耗,定点ECD,钻头ECD,钻柱压降,钻头压降,环空压耗,目标回压,静液压力,溢流
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.7465789,-999.25,22.83437,-1.23E-06,16.57396,0,0,46.67586,0,128.4335,166.2248,-2.011999,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3353,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.29207,0.1986928,14.23841,1.352318,1.08E-17,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253046,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7465789,-999.25,22.83437,-1.23E-06,16.56111,0,0,46.67586,0,128.3437,166.2248,-2.101731,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3674,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.24558,0.1951642,14.23699,1.36044,6.89E-18,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252995,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.7834079,-999.25,22.83437,-1.23E-06,16.54826,0,0,46.67586,0,128.3898,166.2248,-2.055648,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3641,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.20553,0.1958617,14.28473,1.354921,4.41E-18,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253005,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.7834079,-999.25,22.83437,-1.23E-06,16.53541,0,0,46.67586,0,128.4985,166.2248,-1.946976,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3164,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.19378,0.1962191,14.36178,1.354921,2.82E-18,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.25301,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.7465789,-999.25,22.83437,-1.23E-06,16.52257,0,0,46.67586,0,128.6343,166.2248,-1.811139,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3105,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.16194,0.1964801,14.44118,1.367365,1.81E-18,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253014,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.7834079,-999.25,22.83437,-1.23E-06,16.52257,0,0,46.67586,0,128.743,166.2248,-1.702465,0.7169834,0.5916721,1.167415,1.162203,47.02687,51.93222,22.3131,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.25026,0.1980763,14.53316,1.362007,9.24E-19,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253037,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.7834079,-999.25,22.83437,-1.23E-06,16.49687,0,0,46.67586,0,128.8706,166.2248,-1.574883,0.7169834,0.5910396,1.167415,1.162203,47.02687,51.93222,22.3118,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.41833,0.1821705,14.3413,1.367107,5.92E-19,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252804,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.8570658,-999.25,22.83437,-1.23E-06,16.47118,0,0,46.67586,0,129.0797,166.2248,-1.365791,0.7169834,0.5910396,1.167415,1.162203,47.02687,51.93222,22.3569,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.48654,0.1696233,14.09127,1.367107,3.79E-19,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252621,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1649.94,0,0.8202369,-999.25,22.83437,-1.23E-06,16.47118,0,0,46.67586,0,129.169,166.2248,-1.27647,0.7169834,0.5910396,1.167415,1.162203,47.02687,51.93222,22.3556,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.42882,0.1914684,13.79955,1.381206,1.94E-19,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.252826,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.8570658,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.67586,0,129.2044,166.2248,-1.241048,0.7169834,0.5916721,1.167415,1.16156,47.02687,51.93222,22.3602,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.35353,0.1999739,13.94404,1.344965,1.24E-19,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253065,10.7399,0.1736541,4.568963,0,72.1722,0
6967.42,6967.42,6954.748,6954.748,16.07395,0,1651.492,0,0.8570658,-999.25,22.83437,-1.23E-06,16.48402,0,0,46.67586,0,129.2316,166.2248,-1.213874,0.7169834,0.5916721,1.167415,1.16156,47.02687,51.93222,22.3602,0,14.1263,0.867,24,141.2303,0.79,117.86,0,3,16.29366,0.1978123,14.17981,1.344965,7.94E-20,0,1.547805,11.21621,6800,6241.11,73.5,0,4.46426,1.201709,1.253033,10.7399,0.1736541,4.568963,0,72.1722,0
