井深,钻头深度,泵冲,立压log,大钩负荷,大钩高度,转速,钻压,入口流量log,出口流量log,总池体积,钻时,全烃,甲烷,出口密度,出口温度,垂深,钻头垂深,扭矩,方入,大钩速度,套压,泵冲1,泵冲3,迟到时间,泥浆溢漏,入口密度log,入口温度,H2S,C2,PWD垂深,PWD环空压力,PWD井斜,PWD方位,上返深度,操作模式,立压,测量回压,出口流量,出口密度,回压泵流量,循环回压,附加回压,入口流量,定点深度,定点垂深,定点压力,井口调节压力,定点压耗,定点ECD,钻头ECD,钻柱压降,钻头压降,环空压耗,目标回压,静液压力,溢流
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.8986,0,0,54.24,0,155.6174,129.7792,-4.201471,0.8331754,0.4811008,1.140221,1.166675,43.62013,42.8822,5.9633,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.54101,0.2423334,13.59476,1.207089,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235764,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.8986,0,0,54.24,0,155.6174,129.7792,-4.201468,0.8331754,0.4811008,1.140221,1.16,43.62013,42.8822,5.9642,0.001,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.52621,0.2447107,13.67339,1.207079,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235793,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.8986,0,0,54.24,0,155.6447,129.7792,-4.174127,0.8331754,0.4811008,1.140221,1.16,43.62013,42.8822,5.9638,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.51696,0.2456746,13.74648,1.207078,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235819,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.87486,0,0,54.24,0,155.6721,129.7792,-4.146792,0.8331754,0.4811008,1.141036,1.16,43.62013,42.8822,5.964,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.50254,0.243951,13.77092,1.207049,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235791,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.8274,0,0,54.24,0,155.6994,129.7792,-4.119447,0.8331754,0.4811008,1.141036,1.16,43.62013,42.8822,5.9649,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.48898,0.243259,13.76348,1.207051,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235779,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.77994,0,0,54.24,0,155.7117,129.7792,-4.107149,0.8331754,0.4811008,1.141036,1.16,43.62013,42.8822,5.9643,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.50828,0.2440847,13.76531,1.207087,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235786,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0,-999.25,23.08682,8.07E-07,19.74434,0,0,54.24,0,155.7375,128.6408,-4.081413,0.8331754,0.4811008,1.140221,1.16,43.62013,42.8822,5.9652,0.001,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.69533,0.2390111,13.77354,1.207047,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.23571,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,0.01,-999.25,23.08682,8.07E-07,19.77994,0,0,54.24,0,155.7375,129.7792,-4.081417,0.8331754,0.4811008,1.140221,1.16,43.62013,42.8822,5.9646,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.91037,0.2203884,13.45015,1.207077,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235406,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,0,-999.25,23.08682,8.07E-07,19.81553,0,0,54.24,0,155.7375,129.7792,-4.081421,0.8331754,0.4811008,1.140221,1.16,43.62013,42.8822,5.965,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.88129,0.2155971,12.94979,1.207077,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235328,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.83927,0,0,54.72,0,155.7117,129.7792,-4.107163,0.8405486,0.4811008,1.140221,1.16,43.62013,42.8822,5.9658,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.79182,0.2437879,13.11029,1.207018,2.80E-45,0,2.399998,13.51037,6210,6129.74,70.28288,1.6,4.192657,1.169988,1.23584,13.18118,0.2476505,4.210127,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,0.01,-999.25,23.08682,8.07E-07,19.85113,0,0,54.24,0,155.7117,128.6408,-4.107164,0.8331754,0.4811008,1.140221,1.160559,43.62013,42.8822,5.9659,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.72628,0.2439476,13.34636,1.207018,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.23579,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.863,0,0,54.24,0,155.7117,129.7792,-4.107165,0.8331754,0.4811008,1.140221,1.160559,43.62013,42.8822,5.9673,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.66829,0.2403748,13.41788,1.206997,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235732,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.24,0,155.7117,129.7792,-4.107166,0.8331754,0.4811008,1.140221,1.160559,43.62013,42.8822,5.9676,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.62304,0.2392104,13.43433,1.207023,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235713,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,6.40E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.72,0,155.7117,129.7792,-4.107167,0.8405486,0.480233,1.140221,1.160559,43.62013,42.9222,5.9681,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.57372,0.2400355,13.49431,1.207013,2.80E-45,0,2.399998,13.51037,6210,6129.74,70.28288,1.6,4.192657,1.169988,1.235882,13.18118,0.2476505,4.210127,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.72,0,155.7375,128.6408,-4.08143,0.8405486,0.480233,1.140221,1.160559,43.58955,42.9222,5.9698,0,3.3778,0.2114,678,21.2058,53.35,257.87,0,3,19.54708,0.2415842,13.53854,1.207009,2.80E-45,0,2.399998,13.51037,6210,6129.74,70.28288,1.6,4.192657,1.169988,1.235907,13.18118,0.2476505,4.210127,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.24,0,155.8056,129.7792,-4.013315,0.8331754,0.4793653,1.140221,1.160559,43.58955,42.9222,5.9722,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.53927,0.2433757,13.58915,1.207004,2.80E-45,0,2.399998,13.39186,6210,6129.74,70.28288,1.6,4.183205,1.169988,1.235781,12.98628,0.2433248,4.200636,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.74737,0,155.8056,129.7792,-4.013316,0.8409691,0.4793653,1.141036,1.161118,43.58955,42.9222,5.972,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.53531,0.2449377,13.67389,1.206999,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.23597,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.74737,0,155.8056,129.7792,-4.013316,0.8409691,0.4793653,1.141036,1.161118,43.58955,42.9222,5.972,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.51723,0.244376,13.73899,1.206975,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235961,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.81553,0,0,54.74737,0,155.8329,128.5764,-3.985979,0.8409691,0.4793653,1.141036,1.161118,43.58955,42.9222,5.9727,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.61897,0.2445968,13.7588,1.206969,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.23594,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.77994,0,0,54.74737,0,155.8586,128.5764,-3.960247,0.8409691,0.4784975,1.141036,1.161118,43.58955,42.9222,5.9738,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.83472,0.2286432,13.61001,1.20696,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235704,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.77994,0,0,54.26713,0,155.886,128.5764,-3.932904,0.8335922,0.4784975,1.141851,1.161118,43.58955,42.9222,5.9747,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.94918,0.2140822,13.15374,1.20699,2.80E-45,0,2.399998,13.39855,6210,6129.74,70.28288,1.6,4.183741,1.169988,1.235312,12.99727,0.2435683,4.201174,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0,-999.25,23.08682,8.07E-07,19.80367,0,0,54.26713,0,155.886,129.7143,-3.932904,0.8335922,0.4784975,1.141851,1.161118,43.58955,42.9222,5.9758,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.89523,0.2290281,12.84536,1.20699,2.80E-45,0,2.399998,13.39855,6210,6129.74,70.28288,1.6,4.183741,1.169988,1.235556,12.99727,0.2435683,4.201174,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0,-999.25,23.08682,8.07E-07,19.83927,0,0,54.74737,0,155.9117,129.7143,-3.907166,0.8409691,0.4784975,1.141851,1.161118,43.58955,42.9222,5.975,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.76871,0.2449483,13.26481,1.206924,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.23597,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0,-999.25,23.08682,8.07E-07,19.85113,0,0,54.74737,0,155.9117,128.5764,-3.90717,0.8409691,0.4784975,1.141851,1.161118,43.58955,42.9222,5.9758,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.69579,0.2426845,13.43982,1.206959,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235934,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.87486,0,0,54.26713,0,155.8844,129.7143,-3.934509,0.8335922,0.4784975,1.141851,1.161118,43.58955,42.9222,5.976,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.64877,0.2390064,13.46296,1.206993,2.80E-45,0,2.399998,13.39855,6210,6129.74,70.28288,1.6,4.183741,1.169988,1.235719,12.99727,0.2435683,4.201174,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.87486,0,0,54.74737,0,155.8844,129.7143,-3.934507,0.8409691,0.4793653,1.141851,1.161677,43.58955,42.9222,5.9756,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.61496,0.2398206,13.47097,1.206953,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235887,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.74737,0,155.9101,128.5764,-3.908767,0.8409691,0.4793653,1.141851,1.161677,43.58955,42.9222,5.9759,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.5682,0.240765,13.54037,1.206953,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235902,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,0.01,-999.25,23.08682,8.07E-07,19.88673,0,0,54.74737,0,155.9359,128.5764,-3.883029,0.8409691,0.4784975,1.141851,1.161677,43.58955,42.9222,5.977,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.5452,0.2422608,13.58994,1.206957,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235927,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,0,-999.25,23.08682,8.07E-07,19.8986,0,0,54.26713,0,155.9359,128.5764,-3.883034,0.8335922,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9776,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.53581,0.2436499,13.64345,1.206934,2.80E-45,0,2.399998,13.39855,6210,6129.74,70.28288,1.6,4.183741,1.169988,1.235794,12.99727,0.2435683,4.201174,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.8986,0,0,54.74737,0,155.9101,129.7143,-3.908776,0.8409691,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9791,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.64016,0.2468711,13.7369,1.206934,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.236002,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,3.70E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.74737,0,155.9375,128.5764,-3.881439,0.8409691,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9789,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.9411,0.2297336,13.43756,1.206948,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235722,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,9.10E-02,-999.25,23.08682,8.07E-07,19.85113,0,0,54.74737,0,155.8764,128.5764,-3.942522,0.8409691,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9791,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.93987,0.2151883,12.93941,1.206951,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235485,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.863,0,0,54.15215,0,155.8506,128.5764,-3.968262,0.8318259,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9787,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.84425,0.2378288,12.9641,1.206904,2.80E-45,0,2.399998,13.37016,6210,6129.74,70.28288,1.6,4.18147,1.169988,1.235662,12.95074,0.2425372,4.198894,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.87486,0,0,54.64896,0,155.8249,129.9897,-3.993999,0.8394573,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9786,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.76773,0.2465082,13.27322,1.206904,2.80E-45,0,2.399998,13.49283,6210,6129.74,70.28288,1.6,4.191261,1.169988,1.235964,13.15226,0.2470079,4.208725,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.64896,0,155.8249,128.808,-3.993995,0.8394573,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9796,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.67224,0.2419007,13.45182,1.206912,2.80E-45,0,2.399998,13.49283,6210,6129.74,70.28288,1.6,4.191261,1.169988,1.235912,13.15226,0.2470079,4.208725,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,6.40E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.64896,0,155.7992,128.808,-4.01973,0.8394573,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9802,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.62876,0.2406994,13.47374,1.206944,2.80E-45,0,2.399998,13.49283,6210,6129.74,70.28288,1.6,4.191261,1.169988,1.23587,13.15226,0.2470079,4.208725,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,3.70E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.15215,0,155.7718,128.808,-4.04706,0.8318259,0.4784975,1.141036,1.161677,43.58955,42.96219,5.9805,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.58223,0.2410832,13.51859,1.206944,2.80E-45,0,2.399998,13.37016,6210,6129.74,70.28288,1.6,4.18147,1.169988,1.235715,12.95074,0.2425372,4.198894,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,9.10E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.64896,0,155.7541,129.9897,-4.064801,0.8394573,0.4784975,1.140221,1.161677,43.58955,42.96219,5.981,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.55898,0.2414839,13.56212,1.206922,2.80E-45,0,2.399998,13.49283,6210,6129.74,70.28288,1.6,4.191261,1.169988,1.235882,13.15226,0.2470079,4.208725,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,9.10E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.64896,0,155.7268,128.808,-4.092134,0.8394573,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9806,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.53703,0.2435289,13.62948,1.206888,2.80E-45,0,2.399998,13.49283,6210,6129.74,70.28288,1.6,4.191261,1.169988,1.235904,13.15226,0.2470079,4.208725,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1620.444,0,6.40E-02,-999.25,23.08682,8.07E-07,19.88673,0,0,54.74737,0,155.7525,128.808,-4.066401,0.8409691,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9816,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.56075,0.2458771,13.69788,1.206888,2.80E-45,0,2.399998,13.51713,6210,6129.74,70.28288,1.6,4.193195,1.169988,1.235986,13.19233,0.2478983,4.210667,0,69.68288,0
6253.248,6253.248,6238.756,6238.756,14.35728,0,1618.891,0,0.01,-999.25,23.08682,8.07E-07,19.88673,0,0,54.26713,0,155.7766,129.7143,-4.042274,0.8335922,0.4784975,1.140221,1.161677,43.58955,42.96219,5.9829,0,3.3565,0.21,678,21.2058,53.35,257.87,0,3,19.73469,0.2412544,13.77284,1.206894,2.80E-45,0,2.399998,13.39855,6210,6129.74,70.28288,1.6,4.183741,1.169988,1.235755,12.99727,0.2435683,4.201174,0,69.68288,0
