井深,钻头深度,泵冲,立压log,大钩负荷,大钩高度,转速,钻压,入口流量log,出口流量log,总池体积,钻时,全烃,甲烷,出口密度,出口温度,垂深,钻头垂深,扭矩,方入,大钩速度,套压,泵冲1,泵冲3,迟到时间,泥浆溢漏,入口密度log,入口温度,H2S,C2,PWD垂深,PWD环空压力,PWD井斜,PWD方位,上返深度,操作模式,立压,测量回压,出口流量,出口密度,回压泵流量,循环回压,附加回压,入口流量,定点深度,定点垂深,定点压力,井口调节压力,定点压耗,定点ECD,钻头ECD,钻柱压降,钻头压降,环空压耗,目标回压,静液压力,溢流
6973.105,6973.105,6973.105,6973.105,12.31042,40.20066,1733.77,21.58759,9.180408,-999.25,4.46252,3.68E-02,19.24595,0,0,49.15862,0,156.1359,158.2054,-0.9021792,0.7551208,0.6157058,1.15,1.165733,49.12537,53.64217,16.8467,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.9295,0.2108954,12.24184,1.197839,1.32E-41,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254138,11.75102,0.1926193,4.635398,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,40.20066,1733.77,22.17104,9.217237,-999.25,4.46252,3.68E-02,19.24595,0,0,49.15862,0,156.1469,158.2054,-0.8911715,0.7551208,0.6150733,1.15,1.165733,49.12537,53.64217,16.8784,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.89935,0.211616,12.28384,1.197837,8.42E-42,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254148,11.75102,0.1926193,4.635398,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,40.20066,1733.77,22.17104,9.254066,-999.25,4.46252,3.68E-02,19.25782,0,0,49.15862,0,156.1697,158.2054,-0.8684009,0.7551208,0.6150733,1.15,1.166449,49.12537,53.64217,16.9085,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.88733,0.2180684,12.39032,1.197828,5.39E-42,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254242,11.75102,0.1926193,4.635398,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,38.64824,1735.323,21.58759,9.254066,-999.25,4.46252,3.68E-02,19.25782,0,0,49.15862,0,156.1807,158.2054,-0.8573815,0.7551208,0.6150733,1.15,1.166449,49.12537,53.64217,16.9394,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.03165,0.2008932,12.4104,1.197819,2.76E-42,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.253991,11.75102,0.1926193,4.635398,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,38.64824,1735.323,22.17104,9.364552,-999.25,4.46252,3.68E-02,19.23409,0,0,49.15862,0,156.2059,158.2054,-0.8321765,0.7551208,0.6157058,1.15,1.166449,49.12537,53.64217,16.9652,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.26456,0.1806309,11.54928,1.197851,1.77E-42,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.253695,11.75102,0.1926193,4.635398,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,38.64824,1735.323,22.17104,9.43821,-999.25,4.46252,3.68E-02,19.21036,0,0,49.65517,0,156.2624,158.2054,-0.7756355,0.7627483,0.6150733,1.15,1.166449,49.12537,53.64217,16.9897,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.22107,0.2106996,11.53381,1.197897,1.13E-42,0,1.5,11.93214,6800,6241.11,75,-1.547805,4.529485,1.226234,1.254324,11.9524,0.1965302,4.648325,0,72.1722,0
6973.105,6973.105,6973.105,6973.105,12.31042,37.09583,1736.875,21.58759,9.585526,-999.25,4.46252,3.68E-02,19.22222,0,0,49.15862,0,156.2633,158.2054,-0.7747577,0.7551208,0.6144408,1.15,1.166449,49.12537,53.64217,17.0484,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.14396,0.2151884,12.06291,1.197863,5.80E-43,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.2542,11.75102,0.1926193,4.635398,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,22.17104,9.43821,-999.25,4.450258,3.68E-02,19.23409,0,0,49.15862,0,156.2861,158.2054,-0.7519926,0.7551208,0.6138083,1.15,1.167166,49.09702,53.64217,17.0768,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.08582,0.2060101,12.11337,1.197858,3.71E-43,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254066,11.75102,0.1926193,4.635398,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,22.17104,9.475039,-999.25,4.450258,7.36E-02,19.23409,0,0,49.15862,0,156.2861,158.2054,-0.7519937,0.7551208,0.6144408,1.150686,1.167166,49.09702,53.64217,17.1007,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.03641,0.2091734,12.08398,1.197898,2.38E-43,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.25408,11.75102,0.1926193,4.635398,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,21.58759,9.511868,-999.25,4.450258,7.36E-02,19.23409,0,0,49.15862,0,156.2955,158.2054,-0.7425544,0.7551208,0.6144408,1.150686,1.167166,49.09702,53.64217,17.1285,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.99802,0.211718,12.1821,1.197875,1.53E-43,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254149,11.75102,0.1926193,4.635398,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,22.17104,9.475039,-999.25,4.450258,7.36E-02,19.24595,0,0,49.15862,0,156.2728,158.2054,-0.7653245,0.7551208,0.6144408,1.150686,1.167166,49.09702,53.64217,17.1526,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.97388,0.2115041,12.23899,1.197828,7.85E-44,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254146,11.75102,0.1926193,4.635398,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,22.17104,9.511868,-999.25,4.450258,7.36E-02,19.23409,0,0,48.66207,0,156.2736,158.2054,-0.7644651,0.7474933,0.6138083,1.150686,1.167166,49.09702,53.64217,17.1732,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.91033,0.2103175,12.26889,1.197863,5.04E-44,0,1.5,11.69349,6800,6241.11,75,-1.547805,4.504185,1.226234,1.253939,11.55104,0.1887476,4.622421,0,72.1722,0
6973.118,6973.118,6973.118,6973.118,12.31042,37.09583,1736.875,21.58759,9.43821,-999.25,4.450258,7.36E-02,19.24595,0,0,49.15862,0,156.2736,159.8197,-0.7644602,0.7551208,0.6131759,1.150686,1.167166,49.09702,53.64217,17.2021,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.87246,0.2137078,12.35566,1.197875,3.22E-44,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254156,11.75102,0.1926193,4.635398,0,72.1722,0
6973.124,6973.124,6973.124,6973.124,12.31042,37.09583,1736.875,22.17104,9.327724,-999.25,4.444128,7.36E-02,19.24595,0,0,49.15862,0,156.2964,158.2054,-0.7416911,0.7551208,0.6131759,1.150686,1.167166,49.09702,53.64217,17.2021,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.94056,0.2130017,12.51474,1.197851,1.96E-44,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254168,11.75102,0.1926193,4.635398,0,72.1722,0
6973.124,6973.124,6973.124,6973.124,12.31042,37.09583,1736.875,21.58759,9.290895,-999.25,4.444128,7.36E-02,19.22222,0,0,49.15862,0,156.2435,158.2054,-0.7945146,0.7551208,0.6125435,1.150686,1.167166,49.09702,53.64217,17.2408,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.133,0.1889174,12.21383,1.197841,9.81E-45,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.253816,11.75102,0.1926193,4.635398,0,72.1722,0
6973.124,6973.124,6973.124,6973.124,12.31042,35.54341,1738.427,21.996,9.401381,-999.25,4.444128,7.36E-02,19.22222,0,0,48.96,0,156.2208,158.2054,-0.8172795,0.7520698,0.6125435,1.15,1.167166,49.09702,53.64217,17.265,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.25331,0.1767798,11.55849,1.197883,7.01E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.253562,11.67086,0.1910659,4.630214,0,72.1722,0
6973.124,6973.124,6973.124,6973.124,12.31042,35.54341,1738.427,21.996,9.401381,-999.25,4.444128,7.36E-02,19.22222,0,0,48.96,0,156.246,158.8472,-0.7920758,0.7520698,0.6125435,1.15,1.167166,49.09702,53.64217,17.2866,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.18346,0.2172382,11.84186,1.197833,4.20E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254039,11.67086,0.1910659,4.630214,0,72.1722,0
6973.124,6973.124,6973.124,6973.124,12.31042,35.54341,1738.427,21.996,9.327724,-999.25,4.444128,0.0367849,19.22222,0,0,49.44,0,156.246,158.8472,-0.7920797,0.759443,0.6125435,1.15,1.167166,49.09702,53.64217,17.3095,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.12206,0.2103789,12.1518,1.197808,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254237,11.86497,0.1948307,4.64273,0,72.1722,0
6973.127,6973.127,6973.127,6973.127,12.31042,35.54341,1738.427,21.996,9.217237,-999.25,4.441062,0.0367849,19.23409,0,0,48.96,0,156.257,157.3049,-0.7810685,0.7520698,0.6125435,1.15,1.167166,49.09702,53.64217,17.3185,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.07767,0.2064342,12.06706,1.197867,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.253996,11.67086,0.1910659,4.630214,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,9.180408,-999.25,4.431866,0.0367849,19.23409,0,0,49.44,0,156.2798,158.8472,-0.75831,0.759443,0.6125435,1.149224,1.167166,49.09702,53.64217,17.3429,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.02743,0.2103776,12.15831,1.197861,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254237,11.86497,0.1948307,4.64273,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,9.217237,-999.25,4.431866,0.0367849,19.23409,0,0,48.96,0,156.2798,157.3049,-0.7583175,0.7520698,0.6125435,1.149224,1.167166,49.09702,53.64217,17.3613,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.99063,0.2102382,12.22877,1.197851,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254052,11.67086,0.1910659,4.630214,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,9.033092,-999.25,4.431866,0.0367849,19.23409,0,0,49.44,0,156.2335,158.8472,-0.8045948,0.759443,0.6125435,1.149224,1.167166,49.09702,53.64217,17.3859,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.93564,0.2105803,12.25785,1.197849,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.25424,11.86497,0.1948307,4.64273,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,9.033092,-999.25,4.431866,0.0367849,19.23409,0,0,48.96,0,156.2107,157.3049,-0.8273643,0.7520698,0.611911,1.149224,1.167166,49.09702,53.64217,17.3982,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.8875,0.2131468,12.32008,1.197829,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254094,11.67086,0.1910659,4.630214,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.432,9.069921,-999.25,4.431866,0.0367849,19.22222,0,0,49.44,0,156.199,158.8472,-0.8391168,0.759443,0.611911,1.149224,1.167166,49.09702,53.64217,17.4163,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.84079,0.2206091,12.48956,1.197817,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254319,11.86497,0.1948307,4.64273,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,8.959435,-999.25,4.431866,0.0367849,19.22222,0,0,48.96,0,156.2218,157.3049,-0.8163558,0.7520698,0.611911,1.149224,1.167166,49.09702,53.64217,17.4238,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,18.99564,0.2013493,12.50534,1.197793,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.253922,11.67086,0.1910659,4.630214,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,33.99099,1739.98,21.996,9.10675,-999.25,4.431866,0.0367849,19.19849,0,0,49.44,0,156.199,158.8472,-0.8391252,0.759443,0.611911,1.149224,1.167166,49.09702,53.64217,17.4351,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.18585,0.1804094,11.92203,1.197869,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.253798,11.86497,0.1948307,4.64273,0,72.1722,0
6973.136,6973.136,6973.136,6973.136,12.31042,35.54341,1738.427,21.996,9.033092,-999.25,4.431866,7.36E-02,19.18662,0,0,49.44,0,156.199,157.3049,-0.8391284,0.759443,0.611911,1.149224,1.167166,49.12537,53.64217,17.4447,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.21324,0.1939758,11.42584,1.197869,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.253997,11.86497,0.1948307,4.64273,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,35.54341,1738.427,21.996,9.069921,-999.25,4.419604,7.36E-02,19.19849,0,0,48.96,0,156.199,157.3049,-0.8391317,0.7520698,0.611911,1.149224,1.167166,49.09702,53.64217,17.4495,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.09932,0.2175967,12.09684,1.197775,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254184,11.67086,0.1910659,4.630214,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,35.54341,1738.427,21.996,9.069921,-999.25,4.419604,7.36E-02,19.21036,0,0,49.44,0,156.1816,158.8472,-0.8564987,0.759443,0.6112785,1.149224,1.167166,49.09702,53.64217,17.4584,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.04863,0.2073939,12.16543,1.197851,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254193,11.86497,0.1948307,4.64273,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,33.99099,1739.98,21.432,9.069921,-999.25,4.419604,7.36E-02,19.19849,0,0,49.44,0,156.106,158.8472,-0.9321012,0.759443,0.6112785,1.15,1.167882,49.12537,53.64217,17.4718,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.00342,0.2073951,12.09704,1.197851,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254193,11.86497,0.1948307,4.64273,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,33.99099,1739.98,21.996,9.254066,-999.25,4.419604,7.36E-02,19.19849,0,0,48.96,0,156.095,157.3049,-0.9431206,0.7520698,0.6112785,1.15,1.167882,49.12537,53.64217,17.4702,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.00707,0.210439,12.14795,1.197846,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254054,11.67086,0.1910659,4.630214,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,33.99099,1739.98,21.996,9.254066,-999.25,4.419604,7.36E-02,19.19849,0,0,48.96,0,156.0723,158.8472,-0.9658874,0.7520698,0.610646,1.149224,1.167882,49.09702,53.64217,17.4778,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.14433,0.194748,12.12528,1.19785,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.253997,11.67086,0.1910659,4.630214,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,33.99099,1739.98,21.996,9.327724,-999.25,4.419604,7.36E-02,19.23409,0,0,49.44,0,156.0723,158.8472,-0.9658881,0.759443,0.610646,1.149224,1.167882,49.09702,53.64217,17.4826,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.32553,0.1786288,11.58674,1.19785,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.253772,11.86497,0.1948307,4.64273,0,72.1722,0
6973.148,6973.148,6973.148,6973.148,12.31042,33.99099,1739.98,21.996,9.364552,-999.25,4.419604,7.36E-02,19.28155,0,0,48.96,0,156.0808,157.3049,-0.9573117,0.7520698,0.610646,1.149224,1.167882,49.09702,53.64217,17.4908,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.32137,0.1937684,11.18694,1.197884,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.253811,11.67086,0.1910659,4.630214,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,35.54341,1738.427,21.996,9.401381,-999.25,4.413473,7.36E-02,19.34089,0,0,49.44,0,156.0723,158.8472,-0.9658878,0.759443,0.610646,1.149224,1.167882,49.09702,53.64217,17.4845,0,11.3836,0.5626,6,72.50092,83.32,117.77,0,3,19.18111,0.223006,12.02783,1.197729,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254421,11.86497,0.1948307,4.64273,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,35.54341,1738.427,21.996,9.217237,-999.25,4.413473,0.1103583,19.35275,0,0,48.96,0,156.0723,157.3049,-0.9658885,0.7520698,0.610646,1.149224,1.167882,49.09702,53.64217,17.4888,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,19.08496,0.212163,12.18131,1.197729,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.25408,11.67086,0.1910659,4.630214,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.996,9.327724,-999.25,4.413473,0.1103583,19.30529,0,0,49.44,0,156.0913,158.8472,-0.9468324,0.759443,0.610646,1.149224,1.167882,49.12537,53.64217,17.4878,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,19.04091,0.2101981,12.13462,1.19781,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254234,11.86497,0.1948307,4.64273,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.996,9.43821,-999.25,4.413473,0.1103583,19.29342,0,0,48.96,0,156.0803,157.3049,-0.9578409,0.7520698,0.610646,1.149224,1.167882,49.12537,53.64217,17.4855,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,18.99244,0.2125311,12.19682,1.197796,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.254085,11.67086,0.1910659,4.630214,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.432,9.475039,-999.25,4.413473,0.1103583,19.28155,0,0,49.44,0,156.0693,158.8472,-0.968863,0.759443,0.610646,1.149224,1.167882,49.12537,53.64217,17.4838,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,18.97608,0.210799,12.24709,1.197773,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254243,11.86497,0.1948307,4.64273,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.996,9.475039,-999.25,4.413473,0.1103583,19.28155,0,0,48.96,0,156.092,157.3049,-0.9461039,0.7520698,0.610646,1.149224,1.167882,49.12537,53.64217,17.4828,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,18.95589,0.2101656,12.25527,1.197773,2.80E-45,0,1.5,11.76509,6800,6241.11,75,-1.547805,4.511796,1.226234,1.25405,11.67086,0.1910659,4.630214,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.996,9.327724,-999.25,4.413473,0.1103583,19.28155,0,0,49.44,0,156.1148,158.8472,-0.9233468,0.759443,0.610646,1.149224,1.167882,49.12537,53.64217,17.4776,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,18.96488,0.2120862,12.29949,1.197804,2.80E-45,0,1.5,11.88043,6800,6241.11,75,-1.547805,4.524021,1.226234,1.254262,11.86497,0.1948307,4.64273,0,72.1722,0
6973.155,6973.155,6973.155,6973.155,12.31042,37.09583,1736.875,21.58759,9.475039,-999.25,4.413473,0.1103583,19.28155,0,0,49.15862,0,156.1566,157.3049,-0.8815261,0.7551208,0.610646,1.15,1.167882,49.12537,53.64217,17.4762,0,12.6582,0.5997,6,72.50092,83.32,117.77,0,3,18.97358,0.2171661,12.37643,1.197801,2.80E-45,0,1.5,11.81282,6800,6241.11,75,-1.547805,4.51686,1.226234,1.254229,11.75102,0.1926193,4.635398,0,72.1722,0
