井深,钻头深度,泵冲,立压log,大钩负荷,大钩高度,转速,钻压,入口流量log,出口流量log,总池体积,钻时,全烃,甲烷,出口密度,出口温度,垂深,钻头垂深,扭矩,方入,大钩速度,套压,泵冲1,泵冲3,迟到时间,泥浆溢漏,入口密度log,入口温度,H2S,C2,PWD垂深,PWD环空压力,PWD井斜,PWD方位,上返深度,操作模式,立压,测量回压,出口流量,出口密度,回压泵流量,循环回压,附加回压,入口流量,定点深度,定点垂深,定点压力,井口调节压力,定点压耗,定点ECD,钻头ECD,钻柱压降,钻头压降,环空压耗,目标回压,静液压力,溢流
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.319756,-999.25,8.059217,-2.08E-06,20.40885,0,0,53.41935,0,133.3036,143.3252,0.1563391,0.8205696,0.5894753,1.15,1.144072,43.96418,52.67165,4.5571,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.54948,0.2019173,12.65836,1.208311,4.37E-05,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.254806,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.39561,-999.25,8.059217,-2.08E-06,20.45631,0,0,53.88387,0,133.3229,143.3252,0.1756268,0.827705,0.5864626,1.15,1.144072,43.96418,52.67165,4.5579,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.50878,0.2185329,12.5204,1.208349,2.80E-05,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255217,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.39561,-999.25,8.059217,-2.08E-06,20.48004,0,0,53.88387,0,133.3229,142.0896,0.1756273,0.827705,0.5854585,1.15,1.144072,43.96418,52.67165,4.5585,0.001,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.44726,0.2293612,12.87921,1.208301,1.79E-05,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255378,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.281829,-999.25,8.059217,-2.08E-06,20.50378,0,0,53.41935,0,133.332,142.0896,0.1847009,0.8205696,0.5844542,1.15,1.144072,43.96418,52.67165,4.5574,0.001,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.45664,0.2274905,13.06413,1.208316,9.16E-06,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255186,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.243902,-999.25,8.059217,-2.08E-06,20.51564,0,0,53.41935,0,133.3513,143.3252,0.2039837,0.8205696,0.5844542,1.15,1.145009,43.96418,52.67165,4.5584,0.001,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.68954,0.2059994,12.84898,1.208328,5.87E-06,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.254866,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.168049,-999.25,8.059217,-2.08E-06,20.55124,0,0,53.88387,0,133.3706,143.3252,0.2232676,0.827705,0.58345,1.15,1.145009,43.96418,52.67165,4.5596,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.69643,0.2036907,12.17534,1.208366,3.75E-06,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.254864,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.168049,-999.25,8.059217,-2.08E-06,20.61057,0,0,53.88387,0,133.3708,142.0896,0.2235049,0.827705,0.58345,1.15,1.145009,43.96418,52.67165,4.5596,0.001,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.61374,0.2277368,12.47138,1.208338,2.40E-06,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255354,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,5.092195,-999.25,8.059217,-2.08E-06,20.65804,0,0,53.41935,0,133.3708,142.0896,0.2234981,0.8205696,0.58345,1.15,1.145009,43.96418,52.67165,4.5577,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.51707,0.2281456,12.81864,1.20828,1.23E-06,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255196,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.46968,4.826707,-999.25,8.059217,-2.08E-06,20.7055,0,0,53.88387,0,133.4094,142.0896,0.2620619,0.827705,0.58345,1.15,1.145009,43.96418,52.67165,4.5583,0.001,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.41773,0.2236325,12.9184,1.208293,7.87E-07,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255293,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.902561,-999.25,8.059217,-2.08E-06,20.71737,0,0,53.41935,0,133.3901,142.0896,0.242769,0.8205696,0.5854585,1.15,1.145009,43.96418,52.67165,4.5577,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.37647,0.227517,13.04214,1.208301,5.04E-07,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255187,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.902561,-999.25,8.059217,-2.08E-06,20.71737,0,0,53.41935,0,133.3901,142.0896,0.242769,0.8205696,0.5854585,1.15,1.145009,43.96418,52.67165,4.5577,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.34229,0.2281132,13.16628,1.20832,2.58E-07,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255195,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.788781,-999.25,8.059217,-2.08E-06,20.71737,0,0,53.41935,0,133.3901,143.3252,0.2427633,0.8205696,0.5894753,1.15,1.144072,43.96418,52.67165,4.5587,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.29982,0.2282595,13.22264,1.20831,1.65E-07,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255198,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.712927,-999.25,8.059217,-2.08E-06,20.68177,0,0,53.88387,0,133.3901,143.3252,0.2427575,0.827705,0.5924879,1.15,1.145009,43.96418,52.67165,4.5568,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.26834,0.2286781,13.28376,1.208291,1.06E-07,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255371,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.750854,-999.25,8.059217,-2.08E-06,20.65804,0,0,53.88387,0,133.371,142.0896,0.2237041,0.827705,0.5934922,1.15,1.144072,43.96418,52.67165,4.5573,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.26251,0.2301994,13.34345,1.208289,6.76E-08,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.25539,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.46968,4.750854,-999.25,8.059217,-2.08E-06,20.64617,0,0,53.41935,0,133.371,142.0896,0.223709,0.8205696,0.5944964,1.15,1.144072,43.96418,52.67165,4.5588,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.25339,0.2312434,13.41145,1.20829,3.46E-08,0,1.622318,13.18924,6390,6232.937,73.5,0,4.324625,1.203285,1.255242,13.93586,0.2401222,4.626265,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.3225,4.675,-999.25,8.059217,-2.08E-06,20.59871,0,0,54,0,133.3517,142.0896,0.2044295,0.8294888,0.5944964,1.15,1.144072,43.96418,52.67165,4.5566,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.23777,0.2301737,13.44423,1.208291,2.22E-08,0,1.622318,13.3326,6390,6232.937,73.5,0,4.337551,1.203285,1.255431,14.19292,0.2453707,4.640024,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.79375,4.599146,-999.25,8.059217,-2.08E-06,20.53937,0,0,53.55,0,133.3325,141.784,0.1851451,0.8225764,0.5944964,1.15,1.144072,43.96418,52.67165,4.556,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.2191,0.2288876,13.45185,1.208318,1.42E-08,0,1.622318,13.2215,6390,6232.937,73.5,0,4.327538,1.203285,1.255254,13.99353,0.2412982,4.629366,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.3225,4.750854,-999.25,8.059217,-2.08E-06,20.50378,0,0,53.55,0,133.2939,142.9755,0.1465715,0.8225764,0.5944964,1.15,1.144072,43.96418,52.67165,4.5578,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.21433,0.2280542,13.44072,1.20832,9.08E-09,0,1.622318,13.2215,6390,6232.937,73.5,0,4.327538,1.203285,1.255241,13.99353,0.2412982,4.629366,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.788781,-999.25,8.059217,-2.08E-06,20.46818,0,0,53.88387,0,133.2746,142.9755,0.1272839,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5581,0,2.3541,0.1133,50.34,15.74365,88.19,117.51,0,3,20.20697,0.2278953,13.42423,1.208297,4.65E-09,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255356,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.750854,-999.25,8.059217,-2.08E-06,20.45631,0,0,53.88387,0,133.2717,142.0896,0.124424,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5577,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.26148,0.2290083,13.44429,1.208283,2.97E-09,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255373,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.902561,-999.25,8.059217,-2.08E-06,20.43258,0,0,53.88387,0,133.2332,142.0896,8.58E-02,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5577,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.53115,0.202884,12.96142,1.208357,1.90E-09,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255089,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.902561,-999.25,8.059217,-2.08E-06,20.44444,0,0,53.88387,0,133.2139,142.0896,6.66E-02,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5584,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.54249,0.2064076,12.50484,1.208345,1.22E-09,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255036,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.978415,-999.25,8.059217,-2.08E-06,20.48004,0,0,53.88387,0,133.211,142.0896,6.37E-02,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5581,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.46751,0.2285003,12.7359,1.208276,6.24E-10,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255365,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.940488,-999.25,8.059217,-2.08E-06,20.50378,0,0,53.88387,0,133.2017,142.0896,5.44E-02,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5596,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.38441,0.2280105,13.02093,1.208298,3.99E-10,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255358,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.826707,-999.25,8.059217,-2.08E-06,20.51564,0,0,53.88387,0,133.1824,142.0896,3.51E-02,0.827705,0.5955006,1.15,1.144072,43.96418,52.67165,4.5589,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.34537,0.223018,13.04645,1.208342,2.55E-10,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255285,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.940488,-999.25,8.059217,-2.08E-06,20.52751,0,0,53.88387,0,133.1631,142.0896,0.0157993,0.827705,0.5965048,1.15,1.144072,43.96418,52.67165,4.5588,0.001,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.31247,0.2251263,13.08464,1.208342,1.64E-10,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255315,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.252,4.902561,-999.25,8.059217,-2.08E-06,20.53937,0,0,54.24,0,133.1552,142.0896,7.83E-03,0.8331754,0.5965048,1.15,1.144072,43.96418,52.67165,4.5598,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.29762,0.2258334,13.15831,1.208259,8.37E-11,0,1.622318,13.39186,6390,6232.937,73.5,0,4.342875,1.203285,1.255451,14.29973,0.2475566,4.645691,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.688,4.864634,-999.25,8.059217,-2.08E-06,20.53937,0,0,53.76,0,133.1552,141.1567,7.83E-03,0.8258021,0.5965048,1.15,1.144072,43.96418,52.67165,4.5591,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.27691,0.2255881,13.19158,1.208271,5.36E-11,0,1.622318,13.27334,6390,6232.937,73.5,0,4.332215,1.203285,1.255278,14.08644,0.2431944,4.634345,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.252,4.864634,-999.25,8.059217,-2.08E-06,20.53937,0,0,53.76,0,133.1359,142.417,-0.0114599,0.8258021,0.5965048,1.15,1.144072,43.96418,52.67165,4.5585,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.26512,0.2262811,13.21721,1.208252,3.43E-11,0,1.622318,13.27334,6390,6232.937,73.5,0,4.332215,1.203285,1.255283,14.08644,0.2431944,4.634345,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.688,4.940488,-999.25,8.059217,-2.08E-06,20.55124,0,0,53.76,0,133.1297,142.417,-1.77E-02,0.8258021,0.5965048,1.15,1.144072,43.96418,52.67165,4.5581,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.22505,0.2280247,13.27268,1.208247,2.19E-11,0,1.622318,13.27334,6390,6232.937,73.5,0,4.332215,1.203285,1.255314,14.08644,0.2431944,4.634345,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,23.688,4.940488,-999.25,8.059217,-2.08E-06,20.55124,0,0,53.76,0,133.1297,142.417,-1.77E-02,0.8258021,0.5965048,1.15,1.144072,43.96418,52.67165,4.5581,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.22856,0.2295336,13.33152,1.208243,1.12E-11,0,1.622318,13.27334,6390,6232.937,73.5,0,4.332215,1.203285,1.255337,14.08644,0.2431944,4.634345,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.902561,-999.25,8.059217,-2.08E-06,20.52751,0,0,53.88387,0,133.1427,141.1567,-4.61E-03,0.827705,0.5965048,1.15,1.144072,43.96418,52.67165,4.5593,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.48077,0.2204561,13.35314,1.208274,7.19E-12,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255245,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.788781,-999.25,8.059217,-2.08E-06,20.50378,0,0,53.88387,0,133.1234,142.0896,-2.39E-02,0.827705,0.5965048,1.15,1.144072,43.96418,52.67165,4.5575,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.61073,0.1979447,12.65308,1.20829,4.60E-12,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.254989,14.14135,0.2443164,4.637278,0,72.07768,0
6858.819,6858.819,6852.513,6852.513,17.52787,0,1741.532,24.01548,4.864634,-999.25,8.059217,-2.08E-06,20.52751,0,0,53.88387,0,133.1234,142.0896,-2.39E-02,0.827705,0.5965048,1.15,1.143135,43.96418,52.67165,4.5572,0,2.3681,0.1139,50.34,15.74365,88.19,117.51,0,3,20.55373,0.2195543,12.54134,1.208302,2.95E-12,0,1.622318,13.30393,6390,6232.937,73.5,0,4.334971,1.203285,1.255232,14.14135,0.2443164,4.637278,0,72.07768,0
